image_name, pitch, yaw, roll(euler), xmin, ymin, xmax, ymax 
image00410.jpg	-0.3710194	-0.46323496	0.043806147	131	170	287	378
image02488.jpg	-0.2705369	-0.03485089	0.12697202	141	175	322	378
image03751.jpg	-0.25086042	0.06837266	-0.36922875	125	171	337	365
image01953.jpg	-0.25469324	-0.07469742	0.008964026	169	182	298	372
image00727.jpg	-0.047338378	0.3700999	-0.41086948	159	185	335	360
image00062.jpg	0.075946406	-0.0336374	0.055352382	120	185	321	378
image01896.jpg	-0.07535078	-0.24466738	-0.01842032	122	198	283	377
image01901.jpg	0.32287535	0.1747299	0.17655823	139	171	323	373
image02072.jpg	-0.21110487	-0.0020299263	-0.19045907	135	187	334	363
image01400.jpg	-0.16777085	0.06569518	-0.012902981	152	188	320	376
image00518.jpg	0.22008106	-0.0192395	-0.15184888	129	172	298	378
image00283.jpg	-0.055963937	-0.3777498	0.10443257	113	189	298	353
image02071.jpg	-0.2312321	-0.17862736	0.49245894	112	172	330	362
image00316.jpg	-0.06227706	-0.044900198	0.0027481397	122	181	323	376
image03784.jpg	0.13417226	0.24677013	0.17354831	182	189	338	358
image03212.jpg	-0.21228793	0.012070093	0.002362951	128	172	324	377
image02448.jpg	-1.1778477	-1.4435169	1.0955702	213	187	277	377
image00761.jpg	-0.010906751	0.08212589	-0.061034255	149	184	327	372
image01504.jpg	-0.014045311	0.79133356	0.009307376	192	207	338	353
image00112.jpg	0.20935574	-1.1339976	-0.014432996	113	198	268	338
image01190.jpg	-0.017406624	0.093316644	0.005416111	180	196	309	377
image01902.jpg	0.4975754	-0.1657147	0.044207823	113	178	320	362
image00401.jpg	0.12606674	0.06054019	-0.026329685	155	262	313	375
image02440.jpg	0.67980176	1.2608169	0.72020483	192	195	262	377
image00697.jpg	0.050485857	0.14607224	-0.010033738	149	198	338	368
image00591.jpg	-0.16437016	-0.37448525	0.027250916	160	189	297	374
image00251.jpg	0.12207955	-0.9544388	-0.25445992	113	205	261	360
image02257.jpg	0.040078454	-0.18135047	-0.006139889	113	168	317	320
image00133.jpg	-0.20620267	0.4961804	-0.20006996	156	183	293	377
image01782.jpg	0.576966	1.280776	0.5606923	198	210	337	363
image03345.jpg	0.40400118	-0.13190761	-0.084305994	139	192	312	371
image01639.jpg	0.0070636147	0.85175055	-0.080667846	198	198	272	377
image01149.jpg	-0.2298839	0.18818885	-0.74510264	120	152	297	361
image01826.jpg	0.08900645	-0.12084785	0.11607205	138	196	304	373
image02637.jpg	-0.1860964	-0.10231374	-0.53670144	113	162	287	358
image01885.jpg	0.38305143	-0.92021793	-0.13962653	113	201	259	351
image03745.jpg	-0.17340682	0.28540927	0.4617805	155	164	337	353
image00574.jpg	-0.005980357	-0.005526567	-0.042741876	158	198	279	371
image01471.jpg	-0.31531143	-0.33785677	0.1856054	151	185	293	377
image03270.jpg	-0.26682413	0.4923953	-0.14005028	181	204	337	352
image03040.jpg	-0.44313398	-0.8482856	0.483947	113	212	275	350
image00135.jpg	-0.1569367	0.017259633	0.51204646	141	162	338	358
image00670.jpg	-0.100940645	0.10631258	-0.20404328	149	188	324	378
image04225.jpg	0.37204766	0.044820394	-0.03731084	141	178	303	375
image00255.jpg	-0.05069949	-0.007815897	-0.084338434	119	184	337	378
image02977.jpg	-0.1560616	-0.0033395481	-0.07360613	135	182	273	378
image01466.jpg	-0.14850655	-0.42633718	0.138702	112	195	287	362
image02156.jpg	0.27877065806586176	-0.03721938731624835	0.03435498376377832	114	262	335	377
image02031.jpg	-0.2101797	-0.06336331	0.033402324	143	178	301	377
image00298.jpg	-0.14011112	1.3214501	-0.03706419	176	192	338	369
image00747.jpg	-0.25365278	0.24516392	-0.39650178	150	185	338	344
image04085.jpg	-0.18840934	0.017142296	-0.010053032	126	179	326	377
image01072.jpg	0.020007534	-0.09507745	-0.042512048	118	182	318	377
image00362.jpg	0.012408931	-0.05379347	-0.13914621	121	173	321	377
image04344.jpg	-0.1733509	-0.060272902	0.0007743756	143	189	272	378
image00636.jpg	0.1298899	-0.92978126	-0.02961447	113	199	264	345
image03726.jpg	0.011169978	0.005428998	0.14009936	148	174	321	375
image00152.jpg	-0.12848276	0.23995626	-0.23214443	156	171	276	378
image00280.jpg	-0.1265568	-0.25380534	0.23200731	113	174	315	370
image01161.jpg	0.060245793	-0.46769613	-0.43503398	124	182	264	375
image00905.jpg	0.32688788	-0.21663253	-0.048245277	130	182	297	376
image03457.jpg	-0.035818912	-0.4713008	-0.0712225	113	197	270	370
image00753.jpg	0.065202564	-0.2542729	0.014722294	114	178	291	378
image03012.jpg	-0.21984157	0.16989844	-0.7467246	146	152	310	347
image01572.jpg	-0.6212612	1.1677246	-0.6738056	192	203	337	349
image03808.jpg	-0.15654312	-0.15932171	0.05738739	117	185	289	376
image03538.jpg	-0.19357854	0.3413317	0.0078855045	173	199	337	353
image03920.jpg	-0.12927672	0.17030102	-0.17678204	151	177	300	377
image00836.jpg	-0.30474034	0.07407788	0.73541784	143	151	334	339
image03833.jpg	0.0007300469	0.1024405	0.26230732	165	179	337	368
image03247.jpg	-0.116699785	-0.23374474	0.09580909	112	194	299	374
image02000.jpg	-1.7397364	1.2924182	-1.650014	189	205	329	378
image01468.jpg	-0.23413503	-1.0300314	0.27442098	176	190	264	377
image03265.jpg	-0.33199143	-0.28068474	-0.05732667	165	166	301	378
image03143.jpg	0.5131849	-1.1769685	-0.7286761	113	208	263	359
image01943.jpg	-0.13762881	0.93775225	-0.1352964	185	183	267	378
image01479.jpg	-0.21090509	-0.13468543	-0.046999067	151	186	284	376
image00075.jpg	-0.54029435	0.1698851	-0.26410633	157	192	338	334
image01026.jpg	-0.2703738	-0.26803795	-0.3385535	113	174	262	348
image02370.jpg	-0.21482289	0.12645508	-0.11766613	147	187	338	370
image00387.jpg	-0.2555634	0.12670784	-0.11526167	125	174	336	368
image03664.jpg	-0.72083527	-1.1974862	0.81071585	113	191	266	360
image02133.jpg	-0.30314362	0.33979672	-0.4153238	126	164	281	376
image00682.jpg	0.13488123	0.33603904	0.0029505077	167	187	293	375
image02831.jpg	0.26311436	0.15293604	-0.026760893	174	188	286	376
image02259.jpg	-0.2977645	0.08632313	-0.22314975	129	166	304	378
image00971.jpg	0.22308514	-0.37326056	-0.094049044	123	192	278	374
image02108.jpg	1.5404446	1.2753423	1.4602232	180	197	325	377
image04145.jpg	-0.2056166	0.18110387	0.08968937	157	178	316	373
image02951.jpg	-0.14443563	-0.024776855	-0.032415755	136	175	304	376
image00559.jpg	-0.16586612	0.12881194	-0.011354413	156	196	335	362
image01243.jpg	-0.07074582	0.043308176	-0.20499955	137	177	323	377
image02562.jpg	-0.1942824	0.04403815	0.1991401	161	168	333	376
image01934.jpg	-0.016990973	-0.31426805	0.57540303	185	153	337	319
image01139.jpg	0.2522273	-0.06390716	-0.06368678	140	173	310	377
image00208.jpg	-0.08155918	0.28896153	0.07995252	171	186	297	375
image00136.jpg	0.06563992	0.39566007	0.054125436	167	194	336	365
image04274.jpg	-0.31369063	0.06093426	0.2788617	170	160	315	377
image03941.jpg	-0.3785548	1.0265852	-0.4659892	190	199	337	342
image02995.jpg	-0.11807785	-0.5887022	0.41740128	167	157	301	378
image03615.jpg	-0.27845922	0.86075807	-0.23335189	201	216	337	352
image01983.jpg	0.1595768	0.23178582	-0.2935337	140	164	281	378
image01645.jpg	0.08444565	0.31411025	0.108192846	160	191	303	377
image00533.jpg	-0.5229516	0.09354224	-0.3702912	141	179	338	350
image01480.jpg	-0.25512224	-0.21527325	-0.06299507	151	180	285	376
image02795.jpg	-0.13465884	-0.37836862	-0.55489534	113	169	272	344
image03434.jpg	-0.36959907	1.0709236	-0.3565455	194	210	336	358
image02958.jpg	-1.3945949	1.1588304	-1.8066069	176	170	338	377
image01061.jpg	-0.48944795	-0.08142065	-0.014555168	112	176	317	364
image01171.jpg	-0.18767792	-0.30543533	0.2008303	113	192	292	353
image04191.jpg	-0.0433702	1.0295613	-0.3565559	191	198	337	334
image03890.jpg	0.28218687	0.6048731	0.47403568	177	186	338	348
image03015.jpg	-0.22059973	0.29783043	-0.41446844	148	154	286	376
image02278.jpg	-0.20797738	1.3798437	-0.29897523	190	201	338	368
image01653.jpg	-0.47959465	-0.76173043	0.42618543	154	152	279	331
image03826.jpg	-0.09611951	0.24778399	0.11366986	172	201	306	376
image03800.jpg	-0.08119173	0.31291243	-0.46406215	162	191	337	350
image00578.jpg	-0.0013215984	0.57966244	0.03937295	180	182	306	378
image00593.jpg	0.026623897	-0.51012695	0.19048321	112	199	277	308
image03636.jpg	-0.19648996	0.6662381	-0.7356928	144	151	275	352
image01410.jpg	-0.11800303	0.12551998	0.012000583	155	185	322	376
image00204.jpg	0.018328268	-0.33268407	-1.1884444	123	156	332	377
image01606.jpg	0.1824034	0.94680595	-0.20041889	201	201	338	338
image03676.jpg	0.48049057	-0.98358494	-0.16306219	113	197	259	340
image02886.jpg	-0.06893592	-0.0016823721	0.15300365	157	172	317	378
image01507.jpg	0.14511551	0.31853202	0.051761847	169	202	335	373
image03582.jpg	-0.1876883	1.0070271	-0.30086792	187	185	263	378
image03640.jpg	-0.26252714	-0.637041	0.2899628	113	212	279	359
image01032.jpg	-0.096244566	0.10242968	-0.031640295	144	193	333	375
image00743.jpg	0.20878255	-0.49643576	-0.7244974	113	153	304	368
image02218.jpg	0.0626551	-0.078680724	0.1276991	118	176	303	372
image00080.jpg	0.173895	0.04441483	-0.00649506	147	179	331	373
image01540.jpg	0.09156333	0.61923563	0.100973	182	204	335	361
image00475.jpg	0.6974151	1.1453062	0.34888378	188	203	338	360
image02547.jpg	-0.14338747	-0.5816071	-0.19328053	118	164	275	377
